983,1,5,7,2,0,0,3,2,1,0,1,0
2,996,2,1,0,0,1,1,1,1,0,0,0
0,4,990,1,0,0,0,0,1,0,0,9,0
1,1,1,986,0,0,1,9,5,0,1,0,0
0,1,1,0,99,0,0,4,0,0,0,0,0
5,2,1,3,0,991,1,1,1,0,0,0,0
2,2,3,0,0,0,403,4,1,0,0,6,0
4,3,1,0,2,0,0,992,2,1,0,0,0
2,2,1,3,1,0,0,0,384,0,0,0,0
0,2,0,1,0,0,0,4,1,265,0,2,0
0,0,0,3,0,0,0,1,2,0,37,0,0
0,0,2,0,0,0,0,3,1,0,0,307,0
1,0,0,0,0,0,1,0,0,0,0,1,10
