122,3,866,6,0,2,1,4,0,1,0,0,0
1,143,817,1,0,3,0,38,1,1,0,0,0
0,0,997,1,0,0,0,5,2,0,0,0,0
0,1,798,155,0,0,0,48,3,0,0,0,0
0,1,62,22,2,2,0,15,1,0,0,0,0
0,3,797,6,0,147,0,49,3,0,0,0,0
1,0,296,2,0,0,118,3,1,0,0,0,0
0,1,811,0,0,0,0,190,3,0,0,0,0
0,2,258,47,0,0,0,31,54,1,0,0,0
0,19,193,1,0,1,0,9,1,51,0,0,0
0,0,23,14,0,0,0,6,0,0,0,0,0
0,3,244,29,0,0,0,23,2,1,0,11,0
0,0,9,2,0,0,0,2,0,0,0,0,0
