123,3,866,6,0,2,1,4,0,0,0,0,0
2,144,817,1,0,2,0,38,0,1,0,0,0
0,0,998,1,0,0,0,5,1,0,0,0,0
0,0,798,160,0,0,0,47,0,0,0,0,0
0,1,62,22,2,2,0,15,1,0,0,0,0
0,3,797,5,0,149,0,49,2,0,0,0,0
2,0,296,2,0,0,116,5,0,0,0,0,0
0,0,810,0,0,0,0,194,1,0,0,0,0
0,2,260,48,0,0,0,32,51,0,0,0,0
0,19,194,1,0,1,0,9,1,50,0,0,0
0,0,23,14,0,0,0,6,0,0,0,0,0
0,3,245,29,0,0,0,23,1,0,0,12,0
0,0,10,2,0,0,0,1,0,0,0,0,0
